empleado_identificacion,valor_analogico,voltaje,alcohol_ppm,fecha
EMP004,124,0.61,15.6,2025-12-04 01:26:50
EMP024,141,0.69,26.65,2025-12-04 01:26:58
EMP017,232,1.13,85.81,2025-12-04 01:27:32
EMP092,114,0.56,9.1,2025-12-04 01:28:04
EMP092,115,0.56,9.75,2025-12-04 01:28:15
EMP045,117,0.57,11.05,2025-12-04 01:28:21
EMP038,149,0.73,31.85,2025-12-04 01:28:23
EMP039,145,0.71,29.25,2025-12-04 01:29:49
EMP020,127,0.62,17.55,2025-12-04 01:30:16
EMP070,125,0.61,16.25,2025-12-04 01:30:29
EMP004,144,0.7,28.6,2025-12-04 01:30:32
EMP094,136,0.66,23.4,2025-12-04 01:30:34
EMP008,139,0.68,25.35,2025-12-04 01:31:44
EMP088,102,0.5,1.3,2025-12-04 01:31:45
EMP054,179,0.87,51.35,2025-12-04 01:32:34
EMP014,133,0.65,21.45,2025-12-04 01:33:12
EMP046,140,0.68,26.0,2025-12-04 01:33:48
EMP058,104,0.51,2.6,2025-12-04 01:33:53
EMP024,133,0.65,21.45,2025-12-04 01:34:13
EMP088,127,0.62,17.55,2025-12-04 01:34:15
EMP049,133,0.65,21.45,2025-12-04 01:34:22
EMP061,148,0.72,31.2,2025-12-04 01:35:27
EMP024,150,0.73,32.5,2025-12-04 01:35:55
EMP042,114,0.56,9.1,2025-12-04 01:35:59
EMP047,108,0.53,5.2,2025-12-04 01:36:00
EMP081,140,0.68,26.0,2025-12-04 01:36:21
EMP041,142,0.69,27.3,2025-12-04 01:36:39
EMP073,126,0.62,16.9,2025-12-04 01:37:03
EMP018,109,0.53,5.85,2025-12-04 01:37:19
EMP081,126,0.62,16.9,2025-12-04 01:37:29
EMP027,114,0.56,9.1,2025-12-04 01:37:30
EMP063,166,0.81,42.9,2025-12-04 01:40:03
EMP067,148,0.72,31.2,2025-12-04 01:41:02
EMP073,327,1.6,147.56,2025-12-04 01:41:24
EMP030,100,0.49,0.0,2025-12-04 01:41:25
EMP062,114,0.56,9.1,2025-12-04 01:41:31
EMP050,144,0.7,28.6,2025-12-04 01:42:15
EMP011,137,0.67,24.05,2025-12-04 01:43:38
EMP064,144,0.7,28.6,2025-12-04 01:43:48
EMP026,100,0.49,0.0,2025-12-04 01:44:04
EMP047,140,0.68,26.0,2025-12-04 01:44:19
EMP040,100,0.49,0.0,2025-12-04 01:45:13
EMP080,329,1.61,148.86,2025-12-04 01:45:14
EMP076,108,0.53,5.2,2025-12-04 01:45:35
EMP027,150,0.73,32.5,2025-12-04 01:46:22
EMP091,144,0.7,28.6,2025-12-04 01:46:51
EMP063,123,0.6,14.95,2025-12-04 01:46:58
EMP035,126,0.62,16.9,2025-12-04 01:46:59
EMP007,108,0.53,5.2,2025-12-04 01:47:10
EMP065,132,0.65,20.8,2025-12-04 01:47:26
EMP089,115,0.56,9.75,2025-12-04 01:47:28
EMP071,112,0.55,7.8,2025-12-04 01:47:55
EMP080,107,0.52,4.55,2025-12-04 01:48:03
EMP059,138,0.67,24.7,2025-12-04 01:48:43
EMP052,148,0.72,31.2,2025-12-04 01:49:21
EMP015,141,0.69,26.65,2025-12-04 01:50:14
EMP095,130,0.64,19.5,2025-12-04 01:50:25
EMP078,250,1.22,97.51,2025-12-04 01:50:34
EMP089,146,0.71,29.9,2025-12-04 01:52:45
EMP011,122,0.6,14.3,2025-12-04 01:53:06
EMP013,149,0.73,31.85,2025-12-04 01:53:10
EMP059,173,0.85,47.45,2025-12-04 01:53:21
EMP063,145,0.71,29.25,2025-12-04 01:53:24
EMP072,145,0.71,29.25,2025-12-04 01:53:39
EMP046,137,0.67,24.05,2025-12-04 01:54:19
EMP052,142,0.69,27.3,2025-12-04 01:54:26
EMP027,142,0.69,27.3,2025-12-04 01:54:32
EMP024,119,0.58,12.35,2025-12-04 01:55:04
EMP097,121,0.59,13.65,2025-12-04 01:55:09
EMP094,120,0.59,13.0,2025-12-04 01:55:33
EMP018,132,0.65,20.8,2025-12-04 01:55:45
EMP046,145,0.71,29.25,2025-12-04 01:56:02
EMP062,137,0.67,24.05,2025-12-04 01:56:07
EMP068,117,0.57,11.05,2025-12-04 01:56:28
EMP091,125,0.61,16.25,2025-12-04 01:57:12
EMP018,129,0.63,18.85,2025-12-04 01:58:26
EMP041,109,0.53,5.85,2025-12-04 01:58:28
EMP038,138,0.67,24.7,2025-12-04 01:59:12
EMP081,145,0.71,29.25,2025-12-04 01:59:51
EMP049,112,0.55,7.8,2025-12-04 02:00:17
EMP084,122,0.6,14.3,2025-12-04 02:00:30
EMP075,138,0.67,24.7,2025-12-04 02:00:53
EMP086,150,0.73,32.5,2025-12-04 02:00:55
EMP100,137,0.67,24.05,2025-12-04 02:02:28
EMP038,127,0.62,17.55,2025-12-04 02:02:35
EMP006,126,0.62,16.9,2025-12-04 02:03:06
EMP039,146,0.71,29.9,2025-12-04 02:03:25
EMP020,138,0.67,24.7,2025-12-04 02:03:49
EMP015,119,0.58,12.35,2025-12-04 02:06:35
EMP019,149,0.73,31.85,2025-12-04 02:06:52
EMP014,124,0.61,15.6,2025-12-04 02:07:12
EMP018,105,0.51,3.25,2025-12-04 02:07:17
EMP072,142,0.69,27.3,2025-12-04 02:07:22
EMP007,119,0.58,12.35,2025-12-04 02:07:37
EMP028,124,0.61,15.6,2025-12-04 02:08:04
EMP099,150,0.73,32.5,2025-12-04 02:08:46
EMP008,132,0.65,20.8,2025-12-04 02:09:16
EMP097,119,0.58,12.35,2025-12-04 02:09:34
EMP048,186,0.91,55.9,2025-12-04 02:10:03
EMP027,133,0.65,21.45,2025-12-04 02:10:18
EMP066,137,0.67,24.05,2025-12-04 02:10:34
EMP092,128,0.63,18.2,2025-12-04 02:11:00
EMP079,122,0.6,14.3,2025-12-04 02:11:07
EMP043,144,0.7,28.6,2025-12-04 02:11:25
EMP098,100,0.49,0.0,2025-12-04 02:11:30
EMP008,108,0.53,5.2,2025-12-04 02:11:52
EMP021,136,0.66,23.4,2025-12-04 02:12:09
EMP011,117,0.57,11.05,2025-12-04 02:12:14
EMP019,125,0.61,16.25,2025-12-04 02:12:28
EMP027,124,0.61,15.6,2025-12-04 02:12:35
EMP063,134,0.65,22.1,2025-12-04 02:13:06
EMP056,118,0.58,11.7,2025-12-04 02:13:08
EMP066,130,0.64,19.5,2025-12-04 02:13:27
EMP026,130,0.64,19.5,2025-12-04 02:13:32
EMP008,123,0.6,14.95,2025-12-04 02:14:22
EMP030,186,0.91,55.9,2025-12-04 02:14:27
EMP025,138,0.67,24.7,2025-12-04 02:14:27
EMP029,107,0.52,4.55,2025-12-04 02:14:43
EMP098,135,0.66,22.75,2025-12-04 02:15:02
EMP071,130,0.64,19.5,2025-12-04 02:15:25
EMP034,180,0.88,52.0,2025-12-04 02:15:31
EMP093,180,0.88,52.0,2025-12-04 02:16:31
EMP097,140,0.68,26.0,2025-12-04 02:16:36
EMP049,105,0.51,3.25,2025-12-04 02:17:40
EMP016,144,0.7,28.6,2025-12-04 02:18:08
EMP087,122,0.6,14.3,2025-12-04 02:18:46
EMP058,133,0.65,21.45,2025-12-04 02:18:58
EMP057,107,0.52,4.55,2025-12-04 02:19:02
EMP096,118,0.58,11.7,2025-12-04 02:19:03
EMP025,126,0.62,16.9,2025-12-04 02:20:16
EMP038,104,0.51,2.6,2025-12-04 02:21:11
EMP044,778,3.8,440.74,2025-12-04 02:21:29
EMP044,105,0.51,3.25,2025-12-04 02:22:02
EMP006,114,0.56,9.1,2025-12-04 02:22:28
EMP028,140,0.68,26.0,2025-12-04 02:22:36
EMP048,106,0.52,3.9,2025-12-04 02:22:42
EMP026,184,0.9,54.6,2025-12-04 02:22:44
EMP005,111,0.54,7.15,2025-12-04 02:22:53
EMP003,136,0.66,23.4,2025-12-04 02:22:55
EMP098,115,0.56,9.75,2025-12-04 02:23:53
EMP001,139,0.68,25.35,2025-12-04 02:23:58
EMP029,136,0.66,23.4,2025-12-04 02:24:50
EMP095,116,0.57,10.4,2025-12-04 02:25:02
EMP094,108,0.53,5.2,2025-12-04 02:25:56
EMP008,118,0.58,11.7,2025-12-04 02:26:29
EMP053,105,0.51,3.25,2025-12-04 02:27:09
EMP028,124,0.61,15.6,2025-12-04 02:27:51
EMP043,148,0.72,31.2,2025-12-04 02:28:22
EMP077,148,0.72,31.2,2025-12-04 02:29:34
EMP094,134,0.65,22.1,2025-12-04 02:29:50
EMP094,105,0.51,3.25,2025-12-04 02:30:00
EMP045,341,1.67,156.66,2025-12-04 02:30:17
EMP046,110,0.54,6.5,2025-12-04 02:30:54
EMP081,149,0.73,31.85,2025-12-04 02:31:23
EMP072,149,0.73,31.85,2025-12-04 02:31:56
EMP094,144,0.7,28.6,2025-12-04 02:31:59
EMP100,138,0.67,24.7,2025-12-04 02:32:17
EMP041,111,0.54,7.15,2025-12-04 02:32:28
EMP017,109,0.53,5.85,2025-12-04 02:32:53
EMP021,120,0.59,13.0,2025-12-04 02:33:08
EMP014,121,0.59,13.65,2025-12-04 02:33:47
EMP010,112,0.55,7.8,2025-12-04 02:34:22
EMP001,139,0.68,25.35,2025-12-04 02:34:28
EMP060,132,0.65,20.8,2025-12-04 02:34:57
EMP080,102,0.5,1.3,2025-12-04 02:36:01
EMP063,114,0.56,9.1,2025-12-04 02:36:46
EMP080,162,0.79,40.3,2025-12-04 02:37:05
EMP050,114,0.56,9.1,2025-12-04 02:37:22
EMP087,114,0.56,9.1,2025-12-04 02:37:24
EMP041,127,0.62,17.55,2025-12-04 02:37:53
EMP013,227,1.11,82.56,2025-12-04 02:38:33
EMP020,124,0.61,15.6,2025-12-04 02:38:40
EMP007,150,0.73,32.5,2025-12-04 02:38:43
EMP039,407,1.99,199.57,2025-12-04 02:39:05
EMP090,199,0.97,64.36,2025-12-04 02:39:13
EMP085,100,0.49,0.0,2025-12-04 02:39:13
EMP012,133,0.65,21.45,2025-12-04 02:40:00
EMP099,114,0.56,9.1,2025-12-04 02:40:15
EMP093,145,0.71,29.25,2025-12-04 02:40:39
EMP094,141,0.69,26.65,2025-12-04 02:40:50
EMP033,134,0.65,22.1,2025-12-04 02:41:31
EMP054,148,0.72,31.2,2025-12-04 02:41:31
EMP055,107,0.52,4.55,2025-12-04 02:41:42
EMP052,261,1.28,104.66,2025-12-04 02:42:23
EMP014,146,0.71,29.9,2025-12-04 02:42:54
EMP015,146,0.71,29.9,2025-12-04 02:42:59
EMP052,122,0.6,14.3,2025-12-04 02:43:48
EMP100,141,0.69,26.65,2025-12-04 02:44:00
EMP025,343,1.68,157.96,2025-12-04 02:44:03
EMP097,137,0.67,24.05,2025-12-04 02:44:05
EMP040,120,0.59,13.0,2025-12-04 02:44:18
EMP014,132,0.65,20.8,2025-12-04 02:44:43
EMP027,137,0.67,24.05,2025-12-04 02:45:10
EMP029,149,0.73,31.85,2025-12-04 02:45:39
EMP066,104,0.51,2.6,2025-12-04 02:46:12
EMP048,142,0.69,27.3,2025-12-04 02:46:38
EMP069,136,0.66,23.4,2025-12-04 02:47:15
EMP018,143,0.7,27.95,2025-12-04 02:47:24
EMP022,149,0.73,31.85,2025-12-04 02:48:15
EMP037,132,0.65,20.8,2025-12-04 02:48:16
EMP040,160,0.78,39.0,2025-12-04 02:48:31
EMP013,124,0.61,15.6,2025-12-04 02:49:16
EMP084,126,0.62,16.9,2025-12-04 02:50:16
EMP072,100,0.49,0.0,2025-12-04 02:50:32
EMP021,100,0.49,0.0,2025-12-04 02:50:34
EMP012,123,0.6,14.95,2025-12-04 02:50:54
EMP100,219,1.07,77.36,2025-12-04 02:52:34
EMP084,101,0.49,0.65,2025-12-04 02:52:48
EMP089,134,0.65,22.1,2025-12-04 02:53:06
EMP092,125,0.61,16.25,2025-12-04 02:53:39
EMP094,126,0.62,16.9,2025-12-04 02:54:04
EMP002,137,0.67,24.05,2025-12-04 02:54:05
EMP078,158,0.77,37.7,2025-12-04 02:54:26
EMP052,126,0.62,16.9,2025-12-04 02:54:27
EMP070,107,0.52,4.55,2025-12-04 02:57:17
EMP037,137,0.67,24.05,2025-12-04 02:57:44
EMP017,244,1.19,93.61,2025-12-04 02:57:50
EMP038,125,0.61,16.25,2025-12-04 02:58:02
EMP059,129,0.63,18.85,2025-12-04 02:58:06
EMP085,132,0.65,20.8,2025-12-04 02:58:14
EMP066,125,0.61,16.25,2025-12-04 02:58:46
EMP025,116,0.57,10.4,2025-12-04 03:00:13
EMP031,135,0.66,22.75,2025-12-04 03:02:01
EMP056,126,0.62,16.9,2025-12-04 03:02:10
EMP085,121,0.59,13.65,2025-12-04 03:03:13
EMP045,140,0.68,26.0,2025-12-04 03:03:49
EMP078,136,0.66,23.4,2025-12-04 03:04:32
EMP081,118,0.58,11.7,2025-12-04 03:04:43
EMP010,143,0.7,27.95,2025-12-04 03:05:24
EMP015,133,0.65,21.45,2025-12-04 03:05:41
EMP097,130,0.64,19.5,2025-12-04 03:05:44
EMP054,106,0.52,3.9,2025-12-04 03:06:08
EMP085,104,0.51,2.6,2025-12-04 03:07:37
EMP049,144,0.7,28.6,2025-12-04 03:07:40
EMP012,107,0.52,4.55,2025-12-04 03:08:25
EMP090,108,0.53,5.2,2025-12-04 03:08:32
EMP040,138,0.67,24.7,2025-12-04 03:08:51
EMP002,102,0.5,1.3,2025-12-04 03:08:54
EMP066,104,0.51,2.6,2025-12-04 03:11:15
EMP073,103,0.5,1.95,2025-12-04 03:12:52
EMP092,139,0.68,25.35,2025-12-04 03:13:26
EMP043,111,0.54,7.15,2025-12-04 03:13:53
EMP091,130,0.64,19.5,2025-12-04 03:13:59
EMP045,138,0.67,24.7,2025-12-04 03:14:05
EMP081,194,0.95,61.11,2025-12-04 03:14:57
EMP070,105,0.51,3.25,2025-12-04 03:15:05
EMP092,106,0.52,3.9,2025-12-04 03:15:08
EMP001,130,0.64,19.5,2025-12-04 03:15:10
EMP065,124,0.61,15.6,2025-12-04 03:15:14
EMP074,586,2.86,315.93,2025-12-04 03:15:42
EMP072,130,0.64,19.5,2025-12-04 03:15:42
EMP038,209,1.02,70.86,2025-12-04 03:16:04
EMP079,189,0.92,57.85,2025-12-04 03:16:07
EMP001,104,0.51,2.6,2025-12-04 03:16:13
EMP011,125,0.61,16.25,2025-12-04 03:16:25
EMP041,136,0.66,23.4,2025-12-04 03:16:35
EMP016,129,0.63,18.85,2025-12-04 03:17:25
EMP048,134,0.65,22.1,2025-12-04 03:17:40
EMP090,144,0.7,28.6,2025-12-04 03:17:49
EMP009,128,0.63,18.2,2025-12-04 03:18:50
EMP076,100,0.49,0.0,2025-12-04 03:19:07
EMP009,109,0.53,5.85,2025-12-04 03:19:49
EMP099,117,0.57,11.05,2025-12-04 03:20:09
EMP042,150,0.73,32.5,2025-12-04 03:20:59
EMP048,109,0.53,5.85,2025-12-04 03:21:30
EMP069,138,0.67,24.7,2025-12-04 03:21:33
EMP070,134,0.65,22.1,2025-12-04 03:21:57
EMP066,138,0.67,24.7,2025-12-04 03:22:05
EMP076,114,0.56,9.1,2025-12-04 03:22:23
EMP023,137,0.67,24.05,2025-12-04 03:22:34
EMP025,117,0.57,11.05,2025-12-04 03:22:44
EMP065,107,0.52,4.55,2025-12-04 03:22:57
EMP087,110,0.54,6.5,2025-12-04 03:23:17
EMP007,109,0.53,5.85,2025-12-04 03:23:59
EMP094,123,0.6,14.95,2025-12-04 03:24:07
EMP048,149,0.73,31.85,2025-12-04 03:24:23
EMP050,149,0.73,31.85,2025-12-04 03:25:10
EMP015,112,0.55,7.8,2025-12-04 03:25:17
EMP069,144,0.7,28.6,2025-12-04 03:26:59
EMP040,121,0.59,13.65,2025-12-04 03:27:17
EMP010,139,0.68,25.35,2025-12-04 03:27:26
EMP038,107,0.52,4.55,2025-12-04 03:27:50
EMP097,135,0.66,22.75,2025-12-04 03:27:58
EMP067,121,0.59,13.65,2025-12-04 03:28:35
EMP018,130,0.64,19.5,2025-12-04 03:29:08
EMP008,143,0.7,27.95,2025-12-04 03:29:45
EMP044,149,0.73,31.85,2025-12-04 03:29:50
EMP010,138,0.67,24.7,2025-12-04 03:30:36
EMP035,131,0.64,20.15,2025-12-04 03:31:02
EMP055,113,0.55,8.45,2025-12-04 03:33:39
EMP058,102,0.5,1.3,2025-12-04 03:34:00
EMP002,121,0.59,13.65,2025-12-04 03:34:00
EMP063,131,0.64,20.15,2025-12-04 03:34:02
EMP033,134,0.65,22.1,2025-12-04 03:34:41
EMP019,123,0.6,14.95,2025-12-04 03:35:06
EMP075,159,0.78,38.35,2025-12-04 03:35:12
EMP040,122,0.6,14.3,2025-12-04 03:35:34
EMP093,107,0.52,4.55,2025-12-04 03:36:21
EMP092,207,1.01,69.56,2025-12-04 03:36:30
EMP004,104,0.51,2.6,2025-12-04 03:37:06
EMP011,138,0.67,24.7,2025-12-04 03:37:48
EMP026,119,0.58,12.35,2025-12-04 03:37:48
EMP023,103,0.5,1.95,2025-12-04 03:37:48
EMP012,112,0.55,7.8,2025-12-04 03:39:26
EMP020,155,0.76,35.75,2025-12-04 03:39:49
EMP030,145,0.71,29.25,2025-12-04 03:40:51
EMP002,106,0.52,3.9,2025-12-04 03:42:29
EMP054,125,0.61,16.25,2025-12-04 03:43:10
EMP089,109,0.53,5.85,2025-12-04 03:43:14
EMP018,130,0.64,19.5,2025-12-04 03:44:00
EMP032,102,0.5,1.3,2025-12-04 03:44:53
EMP055,103,0.5,1.95,2025-12-04 03:45:23
EMP099,109,0.53,5.85,2025-12-04 03:45:34
EMP027,133,0.65,21.45,2025-12-04 03:45:59
EMP013,182,0.89,53.3,2025-12-04 03:46:12
EMP083,211,1.03,72.16,2025-12-04 03:46:44
EMP034,115,0.56,9.75,2025-12-04 03:47:01
EMP100,123,0.6,14.95,2025-12-04 03:47:51
EMP015,101,0.49,0.65,2025-12-04 03:48:04
EMP080,127,0.62,17.55,2025-12-04 03:48:18
EMP078,104,0.51,2.6,2025-12-04 03:48:29
EMP020,109,0.53,5.85,2025-12-04 03:48:47
EMP064,137,0.67,24.05,2025-12-04 03:49:31
EMP083,133,0.65,21.45,2025-12-04 03:49:57
EMP016,146,0.71,29.9,2025-12-04 03:49:58
EMP065,144,0.7,28.6,2025-12-04 03:50:13
EMP015,122,0.6,14.3,2025-12-04 03:51:39
EMP097,128,0.63,18.2,2025-12-04 03:51:58
EMP074,143,0.7,27.95,2025-12-04 03:51:58
EMP037,116,0.57,10.4,2025-12-04 03:52:07
EMP060,130,0.64,19.5,2025-12-04 03:52:10
EMP065,142,0.69,27.3,2025-12-04 03:52:11
EMP067,131,0.64,20.15,2025-12-04 03:52:38
EMP056,139,0.68,25.35,2025-12-04 03:52:54
EMP051,147,0.72,30.55,2025-12-04 03:56:02
EMP038,140,0.68,26.0,2025-12-04 03:56:05
EMP022,140,0.68,26.0,2025-12-04 03:56:10
EMP020,137,0.67,24.05,2025-12-04 03:56:21
EMP076,108,0.53,5.2,2025-12-04 03:57:14
EMP056,131,0.64,20.15,2025-12-04 03:57:17
EMP098,314,1.53,139.11,2025-12-04 03:57:17
EMP087,137,0.67,24.05,2025-12-04 03:57:21
EMP044,145,0.71,29.25,2025-12-04 03:58:32
EMP054,131,0.64,20.15,2025-12-04 03:58:49
EMP087,121,0.59,13.65,2025-12-04 03:59:29
EMP028,102,0.5,1.3,2025-12-04 03:59:37
EMP049,148,0.72,31.2,2025-12-04 03:59:57
EMP085,149,0.73,31.85,2025-12-04 04:00:59
EMP056,142,0.69,27.3,2025-12-04 04:01:03
EMP076,109,0.53,5.85,2025-12-04 04:01:06
EMP048,141,0.69,26.65,2025-12-04 04:01:49
EMP036,110,0.54,6.5,2025-12-04 04:01:49
EMP045,123,0.6,14.95,2025-12-04 04:02:05
EMP098,142,0.69,27.3,2025-12-04 04:02:07
EMP066,149,0.73,31.85,2025-12-04 04:02:31
EMP012,123,0.6,14.95,2025-12-04 04:02:39
EMP048,110,0.54,6.5,2025-12-04 04:03:01
EMP025,121,0.59,13.65,2025-12-04 04:03:10
EMP006,277,1.35,115.06,2025-12-04 04:03:44
EMP061,103,0.5,1.95,2025-12-04 04:04:04
EMP029,145,0.71,29.25,2025-12-04 04:04:19
EMP029,130,0.64,19.5,2025-12-04 04:05:39
EMP001,116,0.57,10.4,2025-12-04 04:06:16
EMP036,105,0.51,3.25,2025-12-04 04:06:19
EMP021,141,0.69,26.65,2025-12-04 04:06:24
EMP008,132,0.65,20.8,2025-12-04 04:06:34
EMP019,144,0.7,28.6,2025-12-04 04:07:11
EMP007,120,0.59,13.0,2025-12-04 04:07:30
EMP014,111,0.54,7.15,2025-12-04 04:08:23
EMP017,160,0.78,39.0,2025-12-04 04:08:48
EMP026,113,0.55,8.45,2025-12-04 04:09:10
EMP013,126,0.62,16.9,2025-12-04 04:09:59
EMP014,118,0.58,11.7,2025-12-04 04:10:42
EMP006,117,0.57,11.05,2025-12-04 04:11:31
EMP040,123,0.6,14.95,2025-12-04 04:11:45
EMP060,137,0.67,24.05,2025-12-04 04:11:45
EMP022,229,1.12,83.86,2025-12-04 04:11:56
EMP012,108,0.53,5.2,2025-12-04 04:12:09
EMP100,147,0.72,30.55,2025-12-04 04:13:11
EMP082,139,0.68,25.35,2025-12-04 04:13:12
EMP041,146,0.71,29.9,2025-12-04 04:13:22
EMP004,126,0.62,16.9,2025-12-04 04:13:56
EMP083,110,0.54,6.5,2025-12-04 04:14:02
EMP073,233,1.14,86.46,2025-12-04 04:14:28
EMP016,108,0.53,5.2,2025-12-04 04:14:58
EMP027,129,0.63,18.85,2025-12-04 04:15:10
EMP069,123,0.6,14.95,2025-12-04 04:15:25
EMP071,133,0.65,21.45,2025-12-04 04:15:34
EMP006,131,0.64,20.15,2025-12-04 04:16:14
EMP070,129,0.63,18.85,2025-12-04 04:16:36
EMP007,142,0.69,27.3,2025-12-04 04:16:52
EMP086,136,0.66,23.4,2025-12-04 04:17:16
EMP052,105,0.51,3.25,2025-12-04 04:17:42
EMP065,104,0.51,2.6,2025-12-04 04:17:59
EMP037,136,0.66,23.4,2025-12-04 04:18:01
EMP050,142,0.69,27.3,2025-12-04 04:18:15
EMP090,140,0.68,26.0,2025-12-04 04:18:42
EMP017,132,0.65,20.8,2025-12-04 04:18:55
EMP073,109,0.53,5.85,2025-12-04 04:19:11
EMP031,129,0.63,18.85,2025-12-04 04:20:00
EMP006,147,0.72,30.55,2025-12-04 04:20:05
EMP053,131,0.64,20.15,2025-12-04 04:20:06
EMP005,148,0.72,31.2,2025-12-04 04:20:11
EMP011,103,0.5,1.95,2025-12-04 04:20:20
EMP097,114,0.56,9.1,2025-12-04 04:20:50
EMP094,100,0.49,0.0,2025-12-04 04:21:05
EMP023,140,0.68,26.0,2025-12-04 04:21:08
EMP087,146,0.71,29.9,2025-12-04 04:21:09
EMP018,110,0.54,6.5,2025-12-04 04:21:14
EMP056,138,0.67,24.7,2025-12-04 04:21:14
EMP065,141,0.69,26.65,2025-12-04 04:21:36
EMP025,188,0.92,57.2,2025-12-04 04:21:56
EMP014,113,0.55,8.45,2025-12-04 04:22:24
EMP007,139,0.68,25.35,2025-12-04 04:22:43
EMP040,121,0.59,13.65,2025-12-04 04:22:48
EMP089,104,0.51,2.6,2025-12-04 04:23:11
EMP045,116,0.57,10.4,2025-12-04 04:23:22
EMP013,108,0.53,5.2,2025-12-04 04:24:35
EMP081,134,0.65,22.1,2025-12-04 04:24:40
EMP021,147,0.72,30.55,2025-12-04 04:25:09
EMP033,104,0.51,2.6,2025-12-04 04:25:10
EMP005,130,0.64,19.5,2025-12-04 04:25:19
EMP076,104,0.51,2.6,2025-12-04 04:25:33
EMP009,137,0.67,24.05,2025-12-04 04:25:38
EMP044,102,0.5,1.3,2025-12-04 04:25:48
EMP014,135,0.66,22.75,2025-12-04 04:29:02
EMP094,143,0.7,27.95,2025-12-04 04:29:11
EMP037,108,0.53,5.2,2025-12-04 04:29:30
EMP005,118,0.58,11.7,2025-12-04 04:29:36
EMP027,124,0.61,15.6,2025-12-04 04:29:54
EMP068,102,0.5,1.3,2025-12-04 04:29:56
EMP005,121,0.59,13.65,2025-12-04 04:30:39
EMP003,150,0.73,32.5,2025-12-04 04:30:41
EMP028,133,0.65,21.45,2025-12-04 04:30:50
EMP093,135,0.66,22.75,2025-12-04 04:31:11
EMP031,131,0.64,20.15,2025-12-04 04:31:16
EMP009,107,0.52,4.55,2025-12-04 04:31:52
EMP083,188,0.92,57.2,2025-12-04 04:32:13
EMP026,135,0.66,22.75,2025-12-04 04:33:03
EMP039,117,0.57,11.05,2025-12-04 04:33:06
EMP006,139,0.68,25.35,2025-12-04 04:33:15
EMP068,109,0.53,5.85,2025-12-04 04:34:06
EMP068,113,0.55,8.45,2025-12-04 04:34:38
EMP034,106,0.52,3.9,2025-12-04 04:34:40
EMP012,116,0.57,10.4,2025-12-04 04:34:50
EMP002,101,0.49,0.65,2025-12-04 04:34:54
EMP038,134,0.65,22.1,2025-12-04 04:36:22
EMP084,124,0.61,15.6,2025-12-04 04:36:27
EMP022,145,0.71,29.25,2025-12-04 04:36:44
EMP024,148,0.72,31.2,2025-12-04 04:36:57
EMP080,137,0.67,24.05,2025-12-04 04:37:25
EMP041,128,0.63,18.2,2025-12-04 04:37:35
EMP063,137,0.67,24.05,2025-12-04 04:37:41
EMP084,105,0.51,3.25,2025-12-04 04:37:52
EMP027,129,0.63,18.85,2025-12-04 04:38:06
EMP056,143,0.7,27.95,2025-12-04 04:38:11
EMP021,107,0.52,4.55,2025-12-04 04:38:12
EMP058,133,0.65,21.45,2025-12-04 04:38:19
EMP016,171,0.84,46.15,2025-12-04 04:38:33
EMP012,132,0.65,20.8,2025-12-04 04:38:36
EMP096,100,0.49,0.0,2025-12-04 04:39:42
EMP017,118,0.58,11.7,2025-12-04 04:39:43
EMP084,143,0.7,27.95,2025-12-04 04:40:18
EMP095,162,0.79,40.3,2025-12-04 04:40:41
EMP018,112,0.55,7.8,2025-12-04 04:40:47
EMP037,140,0.68,26.0,2025-12-04 04:41:03
EMP063,105,0.51,3.25,2025-12-04 04:41:11
EMP030,147,0.72,30.55,2025-12-04 04:41:28
EMP092,110,0.54,6.5,2025-12-04 04:41:48
EMP028,123,0.6,14.95,2025-12-04 04:42:10
EMP046,122,0.6,14.3,2025-12-04 04:42:19
EMP053,144,0.7,28.6,2025-12-04 04:43:04
EMP064,109,0.53,5.85,2025-12-04 04:43:31
EMP089,123,0.6,14.95,2025-12-04 04:43:43
EMP028,109,0.53,5.85,2025-12-04 04:43:49
EMP091,146,0.71,29.9,2025-12-04 04:43:56
EMP048,104,0.51,2.6,2025-12-04 04:44:15
EMP006,133,0.65,21.45,2025-12-04 04:44:57
EMP091,127,0.62,17.55,2025-12-04 04:45:00
EMP039,109,0.53,5.85,2025-12-04 04:45:03
EMP061,140,0.68,26.0,2025-12-04 04:46:20
EMP003,132,0.65,20.8,2025-12-04 04:46:21
EMP055,116,0.57,10.4,2025-12-04 04:46:23
EMP076,101,0.49,0.65,2025-12-04 04:47:21
EMP064,126,0.62,16.9,2025-12-04 04:48:22
EMP050,126,0.62,16.9,2025-12-04 04:48:22
EMP007,142,0.69,27.3,2025-12-04 04:48:48
EMP076,101,0.49,0.65,2025-12-04 04:50:11
EMP088,102,0.5,1.3,2025-12-04 04:50:40
EMP074,106,0.52,3.9,2025-12-04 04:50:49
EMP007,131,0.64,20.15,2025-12-04 04:51:09
EMP003,129,0.63,18.85,2025-12-04 04:51:38
EMP008,119,0.58,12.35,2025-12-04 04:52:10
EMP084,145,0.71,29.25,2025-12-04 04:52:35
EMP011,149,0.73,31.85,2025-12-04 04:53:25
EMP009,142,0.69,27.3,2025-12-04 04:53:33
EMP061,115,0.56,9.75,2025-12-04 04:53:46
EMP099,107,0.52,4.55,2025-12-04 04:54:12
